63,738,150.67633777825336,464.1066172875532
63,1005,484.1614399999992,181.5962962962965
64,601,212.96896000183665,358.4030370662297
64,615,360.44659559007073,288.9986505088569
64,664,55.931230707689686,281.3952592592588
64,738,150.59346311005015,464.52324997579854
64,1005,491.0856000000001,171.05229629629815
65,601,219.8488000250279,352.71570381307794
65,615,379.17009779507566,279.34348989593417
65,664,72.17540027974565,279.28309893777237
65,738,150.177240078159,465.48575323571504
65,1005,498.07135999999895,161.55407407407708
66,601,226.6944801378827,344.2562227867509
66,615,395.63764042391654,270.87566799519067
66,664,86.98294651193065,277.1178163658812
66,738,151.89736011483888,463.0314817292585
67,601,233.56400000000122,334.1051851851855
67,615,415.47045014778405,260.3279749643477
67,664,101.94397600058892,275.6915555555557
67,738,157.72669101854717,439.816969901053
68,601,239.69374547267535,326.1881482408269
68,615,436.5191111422075,249.34813198406937
68,664,117.29602400088368,275.4553555650088
68,738,165.69359999999733,420.0903703703707
69,601,245.13840000847722,321.3505051012546
69,615,451.7198320159389,234.5828421859375
69,664,134.41352800801437,271.9026445295203
69,738,174.76800000000594,402.33481481481493
70,601,250.24960000000078,316.8096296296301
70,615,464.19068523069427,216.04102943480984
70,664,153.06380800059458,268.0491851851852
70,738,184.4738182399965,383.32976446731635
71,601,255.537600017351,311.480987732337
71,615,476.6577441178879,195.71445963342126
71,664,172.88363636376917,268.61748148148166
71,738,192.88799999999924,362.2911111111109
72,601,261.5219200202205,303.93777786825285
72,615,489.06217837277495,175.03036425905938
72,664,193.71272727394626,272.19733333333363
72,738,193.19706700965753,334.5164198309936
73,601,268.3120000000031,296.4555555555557
73,664,214.4933599999962,277.11133333333305
73,738,193.80640012696517,304.79070709436695
74,601,276.229018224484,286.85272744688797
74,664,235.48023999999373,284.08644444444417
